Accession	Title	Platform	Total bases	Create date	SRA URL	SRA filename	SRA nice filename	FastQ URL	FastQ Aspera URL	FastQ filename	FastQ nice filename
SRR948942	1:1:1:1 (4 component) pool of AGS, DU-145, MV-4-11, SCC-9	Illumina HiSeq 2000	41299	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948942/SRR948942.sra	SRR948942.sra	SRR948942_1_1_1_1_4_component_pool_of_AGS_DU-145_MV-4-11_SCC-9.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948942/SRR948942_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948942/SRR948942_2.fastq.gz	SRR948942_2.fastq.gz	SRR948942_1_1_1_1_4_component_pool_of_AGS_DU-145_MV-4-11_SCC-9_2.fastq.gz
SRR948943	1:1:1:1:1 (5 component) pool of A549, AGS, DU-145, HCT-15, TUR	Illumina HiSeq 2000	42395	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948943/SRR948943.sra	SRR948943.sra	SRR948943_1_1_1_1_1_5_component_pool_of_A549_AGS_DU-145_HCT-15_TUR.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948943/SRR948943_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948943/SRR948943_1.fastq.gz	SRR948943_1.fastq.gz	SRR948943_1_1_1_1_1_5_component_pool_of_A549_AGS_DU-145_HCT-15_TUR_1.fastq.gz
SRR948943	1:1:1:1:1 (5 component) pool of A549, AGS, DU-145, HCT-15, TUR	Illumina HiSeq 2000	42395	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948943/SRR948943.sra	SRR948943.sra	SRR948943_1_1_1_1_1_5_component_pool_of_A549_AGS_DU-145_HCT-15_TUR.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948943/SRR948943_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948943/SRR948943_2.fastq.gz	SRR948943_2.fastq.gz	SRR948943_1_1_1_1_1_5_component_pool_of_A549_AGS_DU-145_HCT-15_TUR_2.fastq.gz
SRR948944	1:1:1:1:1 (5 component) pool of A2058, NCI-H2122, NCI-H727, RL95-2, THP-1	Illumina HiSeq 2000	45901	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948944/SRR948944.sra	SRR948944.sra	SRR948944_1_1_1_1_1_5_component_pool_of_A2058_NCI-H2122_NCI-H727_RL95-2_THP-1.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948944/SRR948944_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948944/SRR948944_1.fastq.gz	SRR948944_1.fastq.gz	SRR948944_1_1_1_1_1_5_component_pool_of_A2058_NCI-H2122_NCI-H727_RL95-2_THP-1_1.fastq.gz
SRR948944	1:1:1:1:1 (5 component) pool of A2058, NCI-H2122, NCI-H727, RL95-2, THP-1	Illumina HiSeq 2000	45901	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948944/SRR948944.sra	SRR948944.sra	SRR948944_1_1_1_1_1_5_component_pool_of_A2058_NCI-H2122_NCI-H727_RL95-2_THP-1.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948944/SRR948944_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948944/SRR948944_2.fastq.gz	SRR948944_2.fastq.gz	SRR948944_1_1_1_1_1_5_component_pool_of_A2058_NCI-H2122_NCI-H727_RL95-2_THP-1_2.fastq.gz
SRR948945	1:1:1:1:1 (5 component) pool of A253, HCC1395, LoVo, NCI-H146, SCC-9	Illumina HiSeq 2000	29213	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948945/SRR948945.sra	SRR948945.sra	SRR948945_1_1_1_1_1_5_component_pool_of_A253_HCC1395_LoVo_NCI-H146_SCC-9.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948945/SRR948945_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948945/SRR948945_1.fastq.gz	SRR948945_1.fastq.gz	SRR948945_1_1_1_1_1_5_component_pool_of_A253_HCC1395_LoVo_NCI-H146_SCC-9_1.fastq.gz
SRR948945	1:1:1:1:1 (5 component) pool of A253, HCC1395, LoVo, NCI-H146, SCC-9	Illumina HiSeq 2000	29213	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948945/SRR948945.sra	SRR948945.sra	SRR948945_1_1_1_1_1_5_component_pool_of_A253_HCC1395_LoVo_NCI-H146_SCC-9.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948945/SRR948945_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948945/SRR948945_2.fastq.gz	SRR948945_2.fastq.gz	SRR948945_1_1_1_1_1_5_component_pool_of_A253_HCC1395_LoVo_NCI-H146_SCC-9_2.fastq.gz
SRR948946	1:1:1:1:1 (5 component) pool of CCRF-CEM, HCC1599, NCI-H128, NCI-H2228, SW48	Illumina HiSeq 2000	49726	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948946/SRR948946.sra	SRR948946.sra	SRR948946_1_1_1_1_1_5_component_pool_of_CCRF-CEM_HCC1599_NCI-H128_NCI-H2228_SW48.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948946/SRR948946_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948946/SRR948946_1.fastq.gz	SRR948946_1.fastq.gz	SRR948946_1_1_1_1_1_5_component_pool_of_CCRF-CEM_HCC1599_NCI-H128_NCI-H2228_SW48_1.fastq.gz
SRR948946	1:1:1:1:1 (5 component) pool of CCRF-CEM, HCC1599, NCI-H128, NCI-H2228, SW48	Illumina HiSeq 2000	49726	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948946/SRR948946.sra	SRR948946.sra	SRR948946_1_1_1_1_1_5_component_pool_of_CCRF-CEM_HCC1599_NCI-H128_NCI-H2228_SW48.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948946/SRR948946_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948946/SRR948946_2.fastq.gz	SRR948946_2.fastq.gz	SRR948946_1_1_1_1_1_5_component_pool_of_CCRF-CEM_HCC1599_NCI-H128_NCI-H2228_SW48_2.fastq.gz
SRR948947	1:1:1:1:1 (5 component) pool of HCC1599, HCC1937, MV-4-11, NCI-H1693, NCI-H2009	Illumina HiSeq 2000	46899	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948947/SRR948947.sra	SRR948947.sra	SRR948947_1_1_1_1_1_5_component_pool_of_HCC1599_HCC1937_MV-4-11_NCI-H1693_NCI-H2009.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948947/SRR948947_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948947/SRR948947_1.fastq.gz	SRR948947_1.fastq.gz	SRR948947_1_1_1_1_1_5_component_pool_of_HCC1599_HCC1937_MV-4-11_NCI-H1693_NCI-H2009_1.fastq.gz
SRR948947	1:1:1:1:1 (5 component) pool of HCC1599, HCC1937, MV-4-11, NCI-H1693, NCI-H2009	Illumina HiSeq 2000	46899	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948947/SRR948947.sra	SRR948947.sra	SRR948947_1_1_1_1_1_5_component_pool_of_HCC1599_HCC1937_MV-4-11_NCI-H1693_NCI-H2009.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948947/SRR948947_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948947/SRR948947_2.fastq.gz	SRR948947_2.fastq.gz	SRR948947_1_1_1_1_1_5_component_pool_of_HCC1599_HCC1937_MV-4-11_NCI-H1693_NCI-H2009_2.fastq.gz
SRR948949	1:1:1:1:1 (5 component) pool of AGS, AsPC-1, DU-145, MV-4-11, SCC-9	Illumina HiSeq 2000	42569	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948949/SRR948949.sra	SRR948949.sra	SRR948949_1_1_1_1_1_5_component_pool_of_AGS_AsPC-1_DU-145_MV-4-11_SCC-9.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948949/SRR948949_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948949/SRR948949_1.fastq.gz	SRR948949_1.fastq.gz	SRR948949_1_1_1_1_1_5_component_pool_of_AGS_AsPC-1_DU-145_MV-4-11_SCC-9_1.fastq.gz
SRR948949	1:1:1:1:1 (5 component) pool of AGS, AsPC-1, DU-145, MV-4-11, SCC-9	Illumina HiSeq 2000	42569	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948949/SRR948949.sra	SRR948949.sra	SRR948949_1_1_1_1_1_5_component_pool_of_AGS_AsPC-1_DU-145_MV-4-11_SCC-9.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948949/SRR948949_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948949/SRR948949_2.fastq.gz	SRR948949_2.fastq.gz	SRR948949_1_1_1_1_1_5_component_pool_of_AGS_AsPC-1_DU-145_MV-4-11_SCC-9_2.fastq.gz
SRR948950	1:1:1:1:1 (5 component) pool of AsPC-1, HCC1187, HCC1937, J.RT3-T3.5, SW1417	Illumina HiSeq 2000	49318	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948950/SRR948950.sra	SRR948950.sra	SRR948950_1_1_1_1_1_5_component_pool_of_AsPC-1_HCC1187_HCC1937_J.RT3-T3.5_SW1417.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948950/SRR948950_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948950/SRR948950_1.fastq.gz	SRR948950_1.fastq.gz	SRR948950_1_1_1_1_1_5_component_pool_of_AsPC-1_HCC1187_HCC1937_J.RT3-T3.5_SW1417_1.fastq.gz
SRR948950	1:1:1:1:1 (5 component) pool of AsPC-1, HCC1187, HCC1937, J.RT3-T3.5, SW1417	Illumina HiSeq 2000	49318	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948950/SRR948950.sra	SRR948950.sra	SRR948950_1_1_1_1_1_5_component_pool_of_AsPC-1_HCC1187_HCC1937_J.RT3-T3.5_SW1417.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948950/SRR948950_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948950/SRR948950_2.fastq.gz	SRR948950_2.fastq.gz	SRR948950_1_1_1_1_1_5_component_pool_of_AsPC-1_HCC1187_HCC1937_J.RT3-T3.5_SW1417_2.fastq.gz
SRR948948	1:1:1:1:1 (5 component) pool of A2058, HCC1395, NCI-H1693, NCI-H2009, NCI-H2228	Illumina HiSeq 2000	42774	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948948/SRR948948.sra	SRR948948.sra	SRR948948_1_1_1_1_1_5_component_pool_of_A2058_HCC1395_NCI-H1693_NCI-H2009_NCI-H2228.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948948/SRR948948_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948948/SRR948948_1.fastq.gz	SRR948948_1.fastq.gz	SRR948948_1_1_1_1_1_5_component_pool_of_A2058_HCC1395_NCI-H1693_NCI-H2009_NCI-H2228_1.fastq.gz
SRR948948	1:1:1:1:1 (5 component) pool of A2058, HCC1395, NCI-H1693, NCI-H2009, NCI-H2228	Illumina HiSeq 2000	42774	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948948/SRR948948.sra	SRR948948.sra	SRR948948_1_1_1_1_1_5_component_pool_of_A2058_HCC1395_NCI-H1693_NCI-H2009_NCI-H2228.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948948/SRR948948_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948948/SRR948948_2.fastq.gz	SRR948948_2.fastq.gz	SRR948948_1_1_1_1_1_5_component_pool_of_A2058_HCC1395_NCI-H1693_NCI-H2009_NCI-H2228_2.fastq.gz
SRR948951	1:1:1:1:1:1 (6 component) pool of A253, HCC1187, J.RT3-T3.5, LoVo, NCI-H2122, SW1417	Illumina HiSeq 2000	41868	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948951/SRR948951.sra	SRR948951.sra	SRR948951_1_1_1_1_1_1_6_component_pool_of_A253_HCC1187_J.RT3-T3.5_LoVo_NCI-H2122_SW1417.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948951/SRR948951_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948951/SRR948951_1.fastq.gz	SRR948951_1.fastq.gz	SRR948951_1_1_1_1_1_1_6_component_pool_of_A253_HCC1187_J.RT3-T3.5_LoVo_NCI-H2122_SW1417_1.fastq.gz
SRR948951	1:1:1:1:1:1 (6 component) pool of A253, HCC1187, J.RT3-T3.5, LoVo, NCI-H2122, SW1417	Illumina HiSeq 2000	41868	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948951/SRR948951.sra	SRR948951.sra	SRR948951_1_1_1_1_1_1_6_component_pool_of_A253_HCC1187_J.RT3-T3.5_LoVo_NCI-H2122_SW1417.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948951/SRR948951_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948951/SRR948951_2.fastq.gz	SRR948951_2.fastq.gz	SRR948951_1_1_1_1_1_1_6_component_pool_of_A253_HCC1187_J.RT3-T3.5_LoVo_NCI-H2122_SW1417_2.fastq.gz
SRR948952	1:1:1:1:1:1:1:1:1:1 (10 component) pool of A549, CCRF-CEM, HCT-15, NCI-H128, NCI-H146, NCI-H727, RL95-2, SW48, THP-1, TUR	Illumina HiSeq 2000	51564	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948952/SRR948952.sra	SRR948952.sra	SRR948952_1_1_1_1_1_1_1_1_1_1_10_component_pool_of_A549_CCRF-CEM_HCT-15_NCI-H128_NCI-H146_NCI-H727_RL95-2_SW48_THP-1_TUR.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948952/SRR948952_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948952/SRR948952_1.fastq.gz	SRR948952_1.fastq.gz	SRR948952_1_1_1_1_1_1_1_1_1_1_10_component_pool_of_A549_CCRF-CEM_HCT-15_NCI-H128_NCI-H146_NCI-H727_RL95-2_SW48_THP-1_TUR_1.fastq.gz
SRR948952	1:1:1:1:1:1:1:1:1:1 (10 component) pool of A549, CCRF-CEM, HCT-15, NCI-H128, NCI-H146, NCI-H727, RL95-2, SW48, THP-1, TUR	Illumina HiSeq 2000	51564	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948952/SRR948952.sra	SRR948952.sra	SRR948952_1_1_1_1_1_1_1_1_1_1_10_component_pool_of_A549_CCRF-CEM_HCT-15_NCI-H128_NCI-H146_NCI-H727_RL95-2_SW48_THP-1_TUR.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948952/SRR948952_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948952/SRR948952_2.fastq.gz	SRR948952_2.fastq.gz	SRR948952_1_1_1_1_1_1_1_1_1_1_10_component_pool_of_A549_CCRF-CEM_HCT-15_NCI-H128_NCI-H146_NCI-H727_RL95-2_SW48_THP-1_TUR_2.fastq.gz
SRR948953	tumor cell line DNA (HCC1143)	Illumina HiSeq 2000	28201	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948953/SRR948953.sra	SRR948953.sra	SRR948953_tumor_cell_line_DNA_HCC1143_.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948953/SRR948953_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948953/SRR948953_1.fastq.gz	SRR948953_1.fastq.gz	SRR948953_tumor_cell_line_DNA_HCC1143__1.fastq.gz
SRR948953	tumor cell line DNA (HCC1143)	Illumina HiSeq 2000	28201	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948953/SRR948953.sra	SRR948953.sra	SRR948953_tumor_cell_line_DNA_HCC1143_.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948953/SRR948953_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948953/SRR948953_2.fastq.gz	SRR948953_2.fastq.gz	SRR948953_tumor_cell_line_DNA_HCC1143__2.fastq.gz
SRR948954	3 : 1 pool of tumor (HCC1143) and matched normal (HCC1143 BL) cell line DNA	Illumina HiSeq 2000	33468	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948954/SRR948954.sra	SRR948954.sra	SRR948954_3_1_pool_of_tumor_HCC1143_and_matched_normal_HCC1143_BL_cell_line_DNA.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948954/SRR948954_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948954/SRR948954_1.fastq.gz	SRR948954_1.fastq.gz	SRR948954_3_1_pool_of_tumor_HCC1143_and_matched_normal_HCC1143_BL_cell_line_DNA_1.fastq.gz
SRR948954	3 : 1 pool of tumor (HCC1143) and matched normal (HCC1143 BL) cell line DNA	Illumina HiSeq 2000	33468	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948954/SRR948954.sra	SRR948954.sra	SRR948954_3_1_pool_of_tumor_HCC1143_and_matched_normal_HCC1143_BL_cell_line_DNA.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948954/SRR948954_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948954/SRR948954_2.fastq.gz	SRR948954_2.fastq.gz	SRR948954_3_1_pool_of_tumor_HCC1143_and_matched_normal_HCC1143_BL_cell_line_DNA_2.fastq.gz
SRR948955	1 : 1 pool of tumor (HCC1143) and matched normal (HCC1143 BL) cell line DNA	Illumina HiSeq 2000	29007	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948955/SRR948955.sra	SRR948955.sra	SRR948955_1_1_pool_of_tumor_HCC1143_and_matched_normal_HCC1143_BL_cell_line_DNA.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948955/SRR948955_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948955/SRR948955_1.fastq.gz	SRR948955_1.fastq.gz	SRR948955_1_1_pool_of_tumor_HCC1143_and_matched_normal_HCC1143_BL_cell_line_DNA_1.fastq.gz
SRR948955	1 : 1 pool of tumor (HCC1143) and matched normal (HCC1143 BL) cell line DNA	Illumina HiSeq 2000	29007	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948955/SRR948955.sra	SRR948955.sra	SRR948955_1_1_pool_of_tumor_HCC1143_and_matched_normal_HCC1143_BL_cell_line_DNA.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948955/SRR948955_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948955/SRR948955_2.fastq.gz	SRR948955_2.fastq.gz	SRR948955_1_1_pool_of_tumor_HCC1143_and_matched_normal_HCC1143_BL_cell_line_DNA_2.fastq.gz
SRR948956	2 : 3 pool of tumor (HCC1143) and matched normal (HCC1143 BL) cell line DNA	Illumina HiSeq 2000	28000	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948956/SRR948956.sra	SRR948956.sra	SRR948956_2_3_pool_of_tumor_HCC1143_and_matched_normal_HCC1143_BL_cell_line_DNA.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948956/SRR948956_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948956/SRR948956_1.fastq.gz	SRR948956_1.fastq.gz	SRR948956_2_3_pool_of_tumor_HCC1143_and_matched_normal_HCC1143_BL_cell_line_DNA_1.fastq.gz
SRR948956	2 : 3 pool of tumor (HCC1143) and matched normal (HCC1143 BL) cell line DNA	Illumina HiSeq 2000	28000	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948956/SRR948956.sra	SRR948956.sra	SRR948956_2_3_pool_of_tumor_HCC1143_and_matched_normal_HCC1143_BL_cell_line_DNA.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948956/SRR948956_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948956/SRR948956_2.fastq.gz	SRR948956_2.fastq.gz	SRR948956_2_3_pool_of_tumor_HCC1143_and_matched_normal_HCC1143_BL_cell_line_DNA_2.fastq.gz
SRR948957	3 : 7 pool of tumor (HCC1143) and matched normal (HCC1143 BL) cell line DNA	Illumina HiSeq 2000	41030	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948957/SRR948957.sra	SRR948957.sra	SRR948957_3_7_pool_of_tumor_HCC1143_and_matched_normal_HCC1143_BL_cell_line_DNA.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948957/SRR948957_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948957/SRR948957_1.fastq.gz	SRR948957_1.fastq.gz	SRR948957_3_7_pool_of_tumor_HCC1143_and_matched_normal_HCC1143_BL_cell_line_DNA_1.fastq.gz
SRR948957	3 : 7 pool of tumor (HCC1143) and matched normal (HCC1143 BL) cell line DNA	Illumina HiSeq 2000	41030	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948957/SRR948957.sra	SRR948957.sra	SRR948957_3_7_pool_of_tumor_HCC1143_and_matched_normal_HCC1143_BL_cell_line_DNA.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948957/SRR948957_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948957/SRR948957_2.fastq.gz	SRR948957_2.fastq.gz	SRR948957_3_7_pool_of_tumor_HCC1143_and_matched_normal_HCC1143_BL_cell_line_DNA_2.fastq.gz
SRR948958	1 : 4 pool of tumor (HCC1143) and matched normal (HCC1143 BL) cell line DNA	Illumina HiSeq 2000	35595	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948958/SRR948958.sra	SRR948958.sra	SRR948958_1_4_pool_of_tumor_HCC1143_and_matched_normal_HCC1143_BL_cell_line_DNA.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948958/SRR948958_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948958/SRR948958_1.fastq.gz	SRR948958_1.fastq.gz	SRR948958_1_4_pool_of_tumor_HCC1143_and_matched_normal_HCC1143_BL_cell_line_DNA_1.fastq.gz
SRR948958	1 : 4 pool of tumor (HCC1143) and matched normal (HCC1143 BL) cell line DNA	Illumina HiSeq 2000	35595	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948958/SRR948958.sra	SRR948958.sra	SRR948958_1_4_pool_of_tumor_HCC1143_and_matched_normal_HCC1143_BL_cell_line_DNA.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948958/SRR948958_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948958/SRR948958_2.fastq.gz	SRR948958_2.fastq.gz	SRR948958_1_4_pool_of_tumor_HCC1143_and_matched_normal_HCC1143_BL_cell_line_DNA_2.fastq.gz
SRR948959	tumor cell line DNA (HCC2218)	Illumina HiSeq 2000	21371	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948959/SRR948959.sra	SRR948959.sra	SRR948959_tumor_cell_line_DNA_HCC2218_.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948959/SRR948959_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948959/SRR948959_1.fastq.gz	SRR948959_1.fastq.gz	SRR948959_tumor_cell_line_DNA_HCC2218__1.fastq.gz
SRR948959	tumor cell line DNA (HCC2218)	Illumina HiSeq 2000	21371	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948959/SRR948959.sra	SRR948959.sra	SRR948959_tumor_cell_line_DNA_HCC2218_.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948959/SRR948959_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948959/SRR948959_2.fastq.gz	SRR948959_2.fastq.gz	SRR948959_tumor_cell_line_DNA_HCC2218__2.fastq.gz
